MATERIAL LIVING|2007|Regiunea BUCURESTI - ILFOV|15.357283779753624
MATERIAL LIVING|2008|Regiunea BUCURESTI - ILFOV|17.948383825364346
MATERIAL LIVING|2009|Regiunea BUCURESTI - ILFOV|16.23107348550633
MATERIAL LIVING|2010|Regiunea BUCURESTI - ILFOV|21.96108081034959
MATERIAL LIVING|2011|Regiunea BUCURESTI - ILFOV|23.43654601393636
MATERIAL LIVING|2012|Regiunea BUCURESTI - ILFOV|24.927139590865533
MATERIAL LIVING|2013|Regiunea BUCURESTI - ILFOV|22.529777657585093
MATERIAL LIVING|2014|Regiunea BUCURESTI - ILFOV|25.642341663250363
MATERIAL LIVING|2015|Regiunea BUCURESTI - ILFOV|29.976600524481494
MATERIAL LIVING|2016|Regiunea BUCURESTI - ILFOV|18.188936276577156
MATERIAL LIVING|2017|Regiunea BUCURESTI - ILFOV|27.512576730597942
MATERIAL LIVING|2007|Regiunea CENTRU|11.222565978325893
MATERIAL LIVING|2008|Regiunea CENTRU|10.141712234049152
MATERIAL LIVING|2009|Regiunea CENTRU|12.409124064007484
MATERIAL LIVING|2010|Regiunea CENTRU|12.752877667928834
MATERIAL LIVING|2011|Regiunea CENTRU|13.670846867125947
MATERIAL LIVING|2012|Regiunea CENTRU|12.461654731084868
MATERIAL LIVING|2013|Regiunea CENTRU|11.947930898439903
MATERIAL LIVING|2014|Regiunea CENTRU|11.535130575657288
MATERIAL LIVING|2015|Regiunea CENTRU|13.897308816226834
MATERIAL LIVING|2016|Regiunea CENTRU|14.673439644735401
MATERIAL LIVING|2017|Regiunea CENTRU|19.382423922229467
MATERIAL LIVING|2007|Regiunea NORD-EST|6.440468999945856
MATERIAL LIVING|2008|Regiunea NORD-EST|6.4957312094519635
MATERIAL LIVING|2009|Regiunea NORD-EST|6.945211713366799
MATERIAL LIVING|2010|Regiunea NORD-EST|6.96318496561074
MATERIAL LIVING|2011|Regiunea NORD-EST|7.106627279021493
MATERIAL LIVING|2012|Regiunea NORD-EST|7.288837684712556
MATERIAL LIVING|2013|Regiunea NORD-EST|7.355183731849551
MATERIAL LIVING|2014|Regiunea NORD-EST|7.42523810861069
MATERIAL LIVING|2015|Regiunea NORD-EST|8.119917154979191
MATERIAL LIVING|2016|Regiunea NORD-EST|8.726282398834218
MATERIAL LIVING|2017|Regiunea NORD-EST|9.920846481567372
MATERIAL LIVING|2007|Regiunea NORD-VEST|10.728178428519783
MATERIAL LIVING|2008|Regiunea NORD-VEST|11.122021456509772
MATERIAL LIVING|2009|Regiunea NORD-VEST|11.55262437771951
MATERIAL LIVING|2010|Regiunea NORD-VEST|13.10888683577436
MATERIAL LIVING|2011|Regiunea NORD-VEST|11.617635453411864
MATERIAL LIVING|2012|Regiunea NORD-VEST|12.762309149844826
MATERIAL LIVING|2013|Regiunea NORD-VEST|13.290842933336098
MATERIAL LIVING|2014|Regiunea NORD-VEST|13.509249095285499
MATERIAL LIVING|2015|Regiunea NORD-VEST|15.326785651850972
MATERIAL LIVING|2016|Regiunea NORD-VEST|15.95611513680639
MATERIAL LIVING|2017|Regiunea NORD-VEST|18.870983825783934
MATERIAL LIVING|2007|Regiunea SUD-EST|7.139858735427651
MATERIAL LIVING|2008|Regiunea SUD-EST|7.968041344854928
MATERIAL LIVING|2009|Regiunea SUD-EST|9.305538205260053
MATERIAL LIVING|2010|Regiunea SUD-EST|7.424498445401374
MATERIAL LIVING|2011|Regiunea SUD-EST|7.779435116341293
MATERIAL LIVING|2012|Regiunea SUD-EST|7.208106147729198
MATERIAL LIVING|2013|Regiunea SUD-EST|7.124261329269978
MATERIAL LIVING|2014|Regiunea SUD-EST|7.25903716349994
MATERIAL LIVING|2015|Regiunea SUD-EST|8.28391997557575
MATERIAL LIVING|2016|Regiunea SUD-EST|8.994437932373735
MATERIAL LIVING|2017|Regiunea SUD-EST|10.220582835557904
MATERIAL LIVING|2007|Regiunea SUD-MUNTENIA|7.707938651296616
MATERIAL LIVING|2008|Regiunea SUD-MUNTENIA|8.35781732677797
MATERIAL LIVING|2009|Regiunea SUD-MUNTENIA|8.61696385242537
MATERIAL LIVING|2010|Regiunea SUD-MUNTENIA|9.67699397423298
MATERIAL LIVING|2011|Regiunea SUD-MUNTENIA|9.501086852609177
MATERIAL LIVING|2012|Regiunea SUD-MUNTENIA|9.05916741922405
MATERIAL LIVING|2013|Regiunea SUD-MUNTENIA|9.808554955134907
MATERIAL LIVING|2014|Regiunea SUD-MUNTENIA|9.589575406398515
MATERIAL LIVING|2015|Regiunea SUD-MUNTENIA|9.213446758592063
MATERIAL LIVING|2016|Regiunea SUD-MUNTENIA|10.3581647705218
MATERIAL LIVING|2017|Regiunea SUD-MUNTENIA|11.379331774677201
MATERIAL LIVING|2007|Regiunea SUD-VEST OLTENIA|6.48040211017742
MATERIAL LIVING|2008|Regiunea SUD-VEST OLTENIA|6.442008934785326
MATERIAL LIVING|2009|Regiunea SUD-VEST OLTENIA|6.836125422519324
MATERIAL LIVING|2010|Regiunea SUD-VEST OLTENIA|8.190116086385137
MATERIAL LIVING|2011|Regiunea SUD-VEST OLTENIA|8.412947308954944
MATERIAL LIVING|2012|Regiunea SUD-VEST OLTENIA|8.00454269771092
MATERIAL LIVING|2013|Regiunea SUD-VEST OLTENIA|9.160399373982838
MATERIAL LIVING|2014|Regiunea SUD-VEST OLTENIA|9.541152026711735
MATERIAL LIVING|2015|Regiunea SUD-VEST OLTENIA|10.100094659576111
MATERIAL LIVING|2016|Regiunea SUD-VEST OLTENIA|9.45760088368842
MATERIAL LIVING|2017|Regiunea SUD-VEST OLTENIA|10.16700670994215
MATERIAL LIVING|2007|Regiunea VEST|15.406375218958749
MATERIAL LIVING|2008|Regiunea VEST|12.386397912572761
MATERIAL LIVING|2009|Regiunea VEST|13.674309398554726
MATERIAL LIVING|2010|Regiunea VEST|11.517526755839034
MATERIAL LIVING|2011|Regiunea VEST|12.343472456201509
MATERIAL LIVING|2012|Regiunea VEST|10.107214397289246
MATERIAL LIVING|2013|Regiunea VEST|10.325226712594963
MATERIAL LIVING|2014|Regiunea VEST|10.314411090425148
MATERIAL LIVING|2015|Regiunea VEST|14.550957558293186
MATERIAL LIVING|2016|Regiunea VEST|11.878973939533685
MATERIAL LIVING|2017|Regiunea VEST|16.009041385603677
